feature,coef,abs_coef,nonzero,target_name,repeat,split_seed
rs3887876_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3887876_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3887876_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs68170294_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs68170294_G_1,0.014360729997299673,0.014360729997299673,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs68170294_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74987898_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74987898_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74987898_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10976897_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10976897_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10976897_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs62530710_G_0,0.0646657395784071,0.0646657395784071,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs62530710_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs62530710_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10869195_A_0,0.14939334759646683,0.14939334759646683,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10869195_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10869195_A_2,-0.004830808647480909,0.004830808647480909,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs56744128_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs56744128_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs56744128_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1923802_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1923802_T_1,0.052216167759400474,0.052216167759400474,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1923802_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1851741_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1851741_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1851741_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7041597_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7041597_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7041597_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs13299670_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs13299670_C_1,0.029769166876430286,0.029769166876430286,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs13299670_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs61829240_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs61829240_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs61829240_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1189320_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1189320_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1189320_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs55672765_C_0,0.032495660543487126,0.032495660543487126,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs55672765_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs55672765_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34547036_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34547036_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34547036_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10748858_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10748858_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10748858_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2067832_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2067832_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2067832_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs11191865_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs11191865_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs11191865_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4918072_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4918072_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4918072_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10886437_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10886437_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10886437_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs616768_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs616768_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs616768_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7942850_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7942850_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7942850_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7934606_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7934606_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7934606_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4077759_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4077759_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4077759_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7952154_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7952154_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7952154_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34425120_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34425120_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34425120_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs35705950.1_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs35705950.1_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs35705950.1_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2857476_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2857476_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2857476_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3829223_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3829223_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3829223_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3750920_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3750920_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3750920_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs5743894_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs5743894_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs5743894_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs5743890_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs5743890_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs5743890_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7122936_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7122936_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs7122936_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs61867586_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs61867586_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs61867586_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73409602_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73409602_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73409602_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74760554_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74760554_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74760554_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12275748_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12275748_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12275748_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs664034_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs664034_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs664034_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10842996_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10842996_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10842996_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10783497_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10783497_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10783497_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs117427783_T_0,0.09646872208780105,0.09646872208780105,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs117427783_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs117427783_T_2,-0.04666427685508122,0.04666427685508122,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs76739551_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs76739551_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs76739551_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs78288787_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs78288787_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs78288787_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12422371_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12422371_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12422371_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs325093_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs325093_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs325093_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs923077_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs923077_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs923077_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs6491201_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs6491201_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs6491201_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs117750427_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs117750427_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs117750427_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17372089_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17372089_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17372089_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs9577395_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs9577395_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs9577395_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1278769_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1278769_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1278769_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17616659_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17616659_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17616659_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34825924_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34825924_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs34825924_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10518693_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10518693_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10518693_C_2,0.009454561622054467,0.009454561622054467,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2034650_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2034650_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2034650_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs144948432_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs144948432_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs144948432_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1496725_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1496725_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1496725_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12928193_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12928193_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12928193_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs9931202_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs9931202_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs9931202_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1273431_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1273431_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1273431_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs71389435_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs71389435_C_1,0.08943315987823422,0.08943315987823422,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs71389435_C_2,-0.032956891990085405,0.032956891990085405,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs6499642_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs6499642_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs6499642_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12446021_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12446021_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12446021_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs28703652_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs28703652_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs28703652_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs169889_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs169889_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs169889_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3744761_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3744761_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3744761_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17690703_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17690703_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs17690703_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1981997_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1981997_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs1981997_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs415430_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs415430_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs415430_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73997403_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73997403_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73997403_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs918174_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs918174_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs918174_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs75291377_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs75291377_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs75291377_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs11083093_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs11083093_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs11083093_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs66884960_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs66884960_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs66884960_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs76475316_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs76475316_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs76475316_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs893889_G_0,0.01944612312758059,0.01944612312758059,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs893889_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs893889_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12610495_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12610495_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12610495_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2109069_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2109069_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs2109069_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs708686_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs708686_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs708686_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs62112917_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs62112917_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs62112917_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73008477_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73008477_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs73008477_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10422762_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10422762_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs10422762_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs41482151_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs41482151_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs41482151_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12975986_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12975986_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12975986_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74490361_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74490361_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs74490361_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs57625989_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs57625989_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs57625989_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs302837_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs302837_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs302837_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs601878_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs601878_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs601878_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4811028_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4811028_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs4811028_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12626788_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12626788_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs12626788_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs75764565_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs75764565_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs75764565_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs45619034_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs45619034_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs45619034_G_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,5,1954458717
predicted_risk,0.765083354806922,0.765083354806922,True,NON FIBROTIC ILA ADJUDICATED,5,1954458717
rs3131520_C_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs3131520_C_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs3131520_C_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs55993474_A_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs55993474_A_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs55993474_A_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs2375892_T_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs2375892_T_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs2375892_T_2,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs10881263_G_0,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
rs10881263_G_1,0.0,0.0,False,NON FIBROTIC ILA ADJUDICATED,6,1324981497
