target_name,model,feature,top20_split_count,mean_rank_when_top20,max_mean_abs_shap,fraction_splits_top20
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_11.40299938_C_1,1,14.0,249.21201100373102,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_11.870466_C_1,1,7.0,38.148049540359374,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_14.66352620_A_1,1,5.0,5.802423123753833,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_14.89605816_T_0,1,18.0,0.2566294480482922,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_14.95067217_C_2,1,11.0,401.53807180204325,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_15.80539621_A_2,1,12.0,24.396817508541336,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_15.94663430_A_1,2,9.5,0.6810306416410459,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_16.68371979_A_2,1,16.0,4.172448344704001,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_16.79119977_A_0,1,5.0,54.668704822632236,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_16.79119977_A_1,1,16.0,0.2670446534074144,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_16.79119977_A_2,1,16.0,0.43843599272193334,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_16.964884_G_1,1,10.0,428.9181204566488,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_17.17325862_T_1,2,12.5,948.4239237480281,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_17.32862851_G_1,1,18.0,202.9569455574605,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_17.32862851_G_2,1,7.0,0.07981398912296396,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_17.43743078_C_1,1,3.0,0.21652110472814395,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_17.55471556_G_1,1,1.0,13743.498192688452,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_17.64024254_T_1,1,19.0,0.0404228203603203,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_19.15193270_G_0,2,8.0,1.0485384892044083,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_19.15193270_G_1,1,17.0,0.057314676554701065,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_19.3811082_G_2,1,7.0,683.845914712678,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.111912714_G_2,1,2.0,81.04439015233172,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.11739414_G_2,1,12.0,145.39985056614367,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.140723636_T_1,1,16.0,21.30085273683256,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.175197825_A_0,1,10.0,2.6613694648087174,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.175197825_A_1,1,18.0,0.05712381306623008,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.230081608_T_1,1,3.0,3.6052195047825135,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.230081608_T_2,2,10.5,3.8412060368767085,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.231543932_C_1,2,2.5,803.826897734196,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_2.32913606_T_1,1,12.0,0.3894427995330914,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_20.62284983_G_1,1,16.0,0.3155207598597517,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_21.19723007_A_1,3,8.666666666666666,417.3779219657051,0.3
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_21.19723007_A_2,1,20.0,174.96546433262498,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.107235709_T_1,1,2.0,7.071198285829815,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.107235709_T_2,1,1.0,13.147424514426621,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.154822878_G_1,1,12.0,1.0017416220309732,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.154822878_G_2,1,4.0,6.240067744102122,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.189442765_G_1,1,17.0,93.6265851248689,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.44224552_G_1,1,14.0,0.08292463654008907,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.5344245_A_1,1,3.0,7.520276070826294,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.77509291_C_1,1,10.0,172.2619837992068,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_3.77509291_C_2,1,19.0,2.311014542630768,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_4.187564366_C_0,1,3.0,72.66374620733019,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_4.187564366_C_1,1,15.0,0.4447686410281244,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_4.31783881_A_0,1,8.0,138.86090458093148,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_4.37911871_C_1,1,8.0,3.13238610118891,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_4.88516116_T_2,1,4.0,303.0942310297351,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_4.90042326_A_1,1,9.0,107.78778254973746,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_5.1508347_G_0,1,19.0,0.24226916563950007,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_5.169542102_C_0,2,12.5,197.48573067625182,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_6.100248281_A_2,2,14.5,21.07997525039815,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_6.158667056_T_2,3,8.666666666666666,8.554094208533648,0.3
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_6.168578506_C_1,1,11.0,0.633970928209827,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_6.168578506_C_2,1,7.0,1.653375091768849,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_6.32742058_C_1,1,1.0,2.7827588090677553,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_6.32742058_C_2,1,2.0,0.6637003673831408,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_6.35534370_G_0,1,8.0,37.98358498145346,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_7.143026062_T_2,1,4.0,1.23449936839406,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_7.24339007_G_2,1,20.0,0.2210723641348774,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_7.47850751_C_1,1,14.0,9.550114744558423,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_9.117772061_C_1,1,5.0,2.2675654184996135,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_9.117772061_C_2,1,6.0,5.7015618788081435,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_9.31104233_A_1,1,1.0,1188.5669575407987,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_9.32754497_T_1,2,12.5,228.6504353964726,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_9.71970079_G_2,1,19.0,0.38161536507099786,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs10484326_T_0,1,2.0,8599.991238276565,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs10484326_T_2,1,17.0,0.04447129956720629,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs10518693_C_1,1,14.0,21.74456839334485,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs10518693_C_2,1,6.0,45.02088656846685,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs10748858_T_0,1,12.0,3.6772751317000294,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs10842996_T_0,2,10.5,0.22248136354147355,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs10842996_T_1,1,15.0,115.69556543527746,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs10842996_T_2,3,12.0,181.58891205315825,0.3
NONFIBROTIC ILD ADJUDICATED,genomic,rs10881263_G_2,1,18.0,0.2453950048778327,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs10886437_C_2,1,13.0,0.375505236453133,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs11083093_G_1,1,11.0,0.05593267397782967,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs11102362_G_2,1,18.0,92.6237254578157,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs11154034_T_0,1,17.0,2.657758329394983,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs11154034_T_1,2,12.0,154.64087191223217,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs11191865_G_1,1,8.0,530.3820148758559,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs1123573_A_0,1,10.0,90.19318916010944,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs11680126_C_1,1,13.0,0.4862505048092389,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs12626788_C_1,1,12.0,0.542859491941259,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs12658068_G_1,2,4.5,2.2421699328162625,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs12710674_C_2,1,19.0,82.82758010366962,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs12713927_G_2,1,4.0,55.209227302494206,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs1422506_G_1,1,3.0,3535.0911071990463,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs1423029_A_0,2,13.0,19.544719714546694,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs1496725_A_1,2,10.5,0.39302261617800466,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs1496725_A_2,1,14.0,0.047747675902190916,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs1669778_T_1,1,5.0,0.1982120232438117,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs1669778_T_2,1,12.0,0.0977312015648128,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs1851741_G_2,2,14.0,27.57680226289717,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs2034650_A_1,1,7.0,4.950081322294442,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2034650_A_2,1,4.0,6.356670236357072,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2067832_G_2,1,13.0,3.1811209343887197,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2071627_C_1,1,17.0,216.04038704605415,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2076295_T_1,3,14.666666666666666,188.43472836733082,0.3
NONFIBROTIC ILD ADJUDICATED,genomic,rs2076295_T_2,2,3.0,404.6531280497907,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs2228972_G_2,1,12.0,384.4923235324747,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2353082_C_1,2,11.5,444.5145019824652,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs2375892_T_1,1,4.0,3.2474074797776087,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2577254_T_0,1,18.0,2.3484444308852876,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2577254_T_1,2,11.0,23.220635544431268,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs2577254_T_2,1,14.0,2.8921853351770825,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2609255_T_2,1,1.0,0.33454958354869396,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs2857476_C_0,1,14.0,127.61907135903618,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs28703652_G_1,1,20.0,0.3764536939193251,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs28703652_G_2,2,7.0,1891.3366602951212,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs302837_A_0,1,3.0,1.4436302193329729,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs302837_A_1,1,7.0,0.17435121675253332,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs302837_A_2,2,7.5,320.91842492507124,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs3130157_G_1,1,5.0,247.14561078027776,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs3131520_C_0,1,12.0,0.054901377511899184,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs3131520_C_1,1,8.0,1.3455016594150677,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs35705950.1_G_1,1,8.0,0.8241395269160645,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs3750920_C_1,1,13.0,134.54184333226254,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs3778337_G_0,1,20.0,81.28101466249971,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs3829223_C_2,1,1.0,98.13861063452836,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs3887876_C_1,2,12.0,242.0779944798831,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs3887876_C_2,1,15.0,8.277890867150102,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs41482151_C_2,1,9.0,35.43238522425021,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs4672388_T_1,1,6.0,0.19809338701962081,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs469942_C_0,1,6.0,0.13774940138702485,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs469942_C_2,2,17.5,2.677031569460009,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs4727443_C_1,1,3.0,6.703195596936464,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs4918072_G_2,1,16.0,0.04469830042839539,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs56111559_G_2,1,1.0,10.357417259646986,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs56744128_A_1,1,13.0,0.32071992634719293,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs57625989_A_1,1,15.0,21.353859940626528,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs601878_C_1,1,2.0,1.7799038686143176,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs601878_C_2,1,7.0,0.9786162865341073,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs616768_G_1,2,11.5,0.07406328420079515,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs616768_G_2,1,4.0,0.2684252839032367,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs61829240_G_1,1,15.0,0.04519345835533688,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs62505367_T_1,1,17.0,0.26589296779060906,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs66884960_C_1,2,18.0,113.30302144351292,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs66884960_C_2,1,14.0,0.30443663673065735,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs6970647_T_1,1,19.0,0.04354498713876092,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs699240_T_2,1,2.0,0.25773856143399226,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs7041597_T_0,2,14.0,20.775269630113137,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs7041597_T_1,1,6.0,2.20943201932014,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs7041597_T_2,2,2.5,596.9715825614733,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,rs72722911_G_1,1,7.0,3.335281125793454,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs72722911_G_2,1,5.0,4.167302992292495,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs756345_G_0,1,11.0,1.7690343041011978,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs75714781_G_1,1,9.0,2.795312646239945,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs7934606_C_1,1,17.0,0.3971254003923797,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,rs9577395_C_1,1,14.0,0.37127957833236114,0.1
